trial_id,seed,agent,hazard_mode,reliability,progress,target_global_step,observed_global_step,step_lag,choice,greedy_action,corridor_selected
recoverable_risky_corridor-expected_sarsa-s10-b95814116d46,10,expected_sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-b95814116d46,10,expected_sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-c94ad2d26191,10,expected_sarsa,recoverable,0.88,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-c94ad2d26191,10,expected_sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-c94ad2d26191,10,expected_sarsa,recoverable,0.88,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-c94ad2d26191,10,expected_sarsa,recoverable,0.88,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-df6b082966b8,10,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-df6b082966b8,10,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-df6b082966b8,10,expected_sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-df6b082966b8,10,expected_sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-f1c00e7a024e,10,expected_sarsa,recoverable,0.84,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-f1c00e7a024e,10,expected_sarsa,recoverable,0.84,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-f1c00e7a024e,10,expected_sarsa,recoverable,0.84,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-f1c00e7a024e,10,expected_sarsa,recoverable,0.84,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-f42112e38955,10,expected_sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-f42112e38955,10,expected_sarsa,recoverable,0.86,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-f42112e38955,10,expected_sarsa,recoverable,0.86,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-f42112e38955,10,expected_sarsa,recoverable,0.86,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-fd590462df2b,10,expected_sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s10-fd590462df2b,10,expected_sarsa,recoverable,0.835,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-fd590462df2b,10,expected_sarsa,recoverable,0.835,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s10-fd590462df2b,10,expected_sarsa,recoverable,0.835,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-262a051ff107,11,expected_sarsa,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-262a051ff107,11,expected_sarsa,recoverable,0.9,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-262a051ff107,11,expected_sarsa,recoverable,0.9,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-262a051ff107,11,expected_sarsa,recoverable,0.9,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-2ebcce49c5c1,11,expected_sarsa,recoverable,0.81,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-2ebcce49c5c1,11,expected_sarsa,recoverable,0.81,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-2ebcce49c5c1,11,expected_sarsa,recoverable,0.81,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-2ebcce49c5c1,11,expected_sarsa,recoverable,0.81,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-311809940c8f,11,expected_sarsa,recoverable,0.7,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-311809940c8f,11,expected_sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-311809940c8f,11,expected_sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-311809940c8f,11,expected_sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-4070fad50ac8,11,expected_sarsa,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-4070fad50ac8,11,expected_sarsa,recoverable,0.845,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-4070fad50ac8,11,expected_sarsa,recoverable,0.845,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-4070fad50ac8,11,expected_sarsa,recoverable,0.845,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-455aecd1f67e,11,expected_sarsa,recoverable,0.85,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-455aecd1f67e,11,expected_sarsa,recoverable,0.85,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-455aecd1f67e,11,expected_sarsa,recoverable,0.85,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-455aecd1f67e,11,expected_sarsa,recoverable,0.85,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-62a43e8eac18,11,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-62a43e8eac18,11,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-62a43e8eac18,11,expected_sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-62a43e8eac18,11,expected_sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-6c3e23ab1aaf,11,expected_sarsa,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-6c3e23ab1aaf,11,expected_sarsa,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-6c3e23ab1aaf,11,expected_sarsa,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-6c3e23ab1aaf,11,expected_sarsa,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-7a7d0a0eacf1,11,expected_sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-7a7d0a0eacf1,11,expected_sarsa,recoverable,0.86,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-7a7d0a0eacf1,11,expected_sarsa,recoverable,0.86,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-7a7d0a0eacf1,11,expected_sarsa,recoverable,0.86,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-9430e2e17bfc,11,expected_sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-9430e2e17bfc,11,expected_sarsa,recoverable,0.835,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-9430e2e17bfc,11,expected_sarsa,recoverable,0.835,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-9430e2e17bfc,11,expected_sarsa,recoverable,0.835,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-993527dc968b,11,expected_sarsa,recoverable,0.84,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-993527dc968b,11,expected_sarsa,recoverable,0.84,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-993527dc968b,11,expected_sarsa,recoverable,0.84,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-993527dc968b,11,expected_sarsa,recoverable,0.84,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-a27e72388a49,11,expected_sarsa,recoverable,0.79,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-a27e72388a49,11,expected_sarsa,recoverable,0.79,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-a27e72388a49,11,expected_sarsa,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-a27e72388a49,11,expected_sarsa,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-a49336a26363,11,expected_sarsa,recoverable,0.88,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-a49336a26363,11,expected_sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-a49336a26363,11,expected_sarsa,recoverable,0.88,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-a49336a26363,11,expected_sarsa,recoverable,0.88,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-ba1df1d19df4,11,expected_sarsa,recoverable,0.6,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-ba1df1d19df4,11,expected_sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-ba1df1d19df4,11,expected_sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-ba1df1d19df4,11,expected_sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-c35395e3989e,11,expected_sarsa,recoverable,0.805,0.25,25000,25000,0,other,3,0
recoverable_risky_corridor-expected_sarsa-s11-c35395e3989e,11,expected_sarsa,recoverable,0.805,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-c35395e3989e,11,expected_sarsa,recoverable,0.805,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-c35395e3989e,11,expected_sarsa,recoverable,0.805,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-c51d33b5a240,11,expected_sarsa,recoverable,0.855,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-c51d33b5a240,11,expected_sarsa,recoverable,0.855,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-c51d33b5a240,11,expected_sarsa,recoverable,0.855,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-c51d33b5a240,11,expected_sarsa,recoverable,0.855,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-f006eae3de77,11,expected_sarsa,recoverable,0.78,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-f006eae3de77,11,expected_sarsa,recoverable,0.78,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-f006eae3de77,11,expected_sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-f006eae3de77,11,expected_sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-f425814783fa,11,expected_sarsa,recoverable,0.825,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-f425814783fa,11,expected_sarsa,recoverable,0.825,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-f425814783fa,11,expected_sarsa,recoverable,0.825,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-f425814783fa,11,expected_sarsa,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-fe7f6cd81336,11,expected_sarsa,recoverable,0.8,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s11-fe7f6cd81336,11,expected_sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-fe7f6cd81336,11,expected_sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s11-fe7f6cd81336,11,expected_sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-04c292522822,12,expected_sarsa,recoverable,0.79,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-04c292522822,12,expected_sarsa,recoverable,0.79,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-04c292522822,12,expected_sarsa,recoverable,0.79,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-04c292522822,12,expected_sarsa,recoverable,0.79,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-17525641f77b,12,expected_sarsa,recoverable,0.81,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-17525641f77b,12,expected_sarsa,recoverable,0.81,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-17525641f77b,12,expected_sarsa,recoverable,0.81,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-17525641f77b,12,expected_sarsa,recoverable,0.81,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-2125937f884f,12,expected_sarsa,recoverable,0.825,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-2125937f884f,12,expected_sarsa,recoverable,0.825,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-2125937f884f,12,expected_sarsa,recoverable,0.825,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-2125937f884f,12,expected_sarsa,recoverable,0.825,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-219197aa1dbb,12,expected_sarsa,recoverable,0.84,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-219197aa1dbb,12,expected_sarsa,recoverable,0.84,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-219197aa1dbb,12,expected_sarsa,recoverable,0.84,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-219197aa1dbb,12,expected_sarsa,recoverable,0.84,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-23b8f3f95b04,12,expected_sarsa,recoverable,0.6,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-23b8f3f95b04,12,expected_sarsa,recoverable,0.6,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-23b8f3f95b04,12,expected_sarsa,recoverable,0.6,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-23b8f3f95b04,12,expected_sarsa,recoverable,0.6,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-2df4f80c4581,12,expected_sarsa,recoverable,0.835,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-2df4f80c4581,12,expected_sarsa,recoverable,0.835,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-2df4f80c4581,12,expected_sarsa,recoverable,0.835,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-2df4f80c4581,12,expected_sarsa,recoverable,0.835,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-3f09d42c3611,12,expected_sarsa,recoverable,0.9,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-3f09d42c3611,12,expected_sarsa,recoverable,0.9,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-3f09d42c3611,12,expected_sarsa,recoverable,0.9,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-3f09d42c3611,12,expected_sarsa,recoverable,0.9,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-4189796d4738,12,expected_sarsa,recoverable,0.8,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-4189796d4738,12,expected_sarsa,recoverable,0.8,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-4189796d4738,12,expected_sarsa,recoverable,0.8,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-4189796d4738,12,expected_sarsa,recoverable,0.8,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-4cd504e4d5b3,12,expected_sarsa,recoverable,0.85,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-4cd504e4d5b3,12,expected_sarsa,recoverable,0.85,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-4cd504e4d5b3,12,expected_sarsa,recoverable,0.85,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-4cd504e4d5b3,12,expected_sarsa,recoverable,0.85,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-511bf21c08db,12,expected_sarsa,recoverable,0.88,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-511bf21c08db,12,expected_sarsa,recoverable,0.88,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-511bf21c08db,12,expected_sarsa,recoverable,0.88,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-511bf21c08db,12,expected_sarsa,recoverable,0.88,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-62aa8fd7b29f,12,expected_sarsa,recoverable,0.78,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-62aa8fd7b29f,12,expected_sarsa,recoverable,0.78,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-62aa8fd7b29f,12,expected_sarsa,recoverable,0.78,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-62aa8fd7b29f,12,expected_sarsa,recoverable,0.78,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-9340c7a97eb9,12,expected_sarsa,recoverable,1,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9340c7a97eb9,12,expected_sarsa,recoverable,1,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9340c7a97eb9,12,expected_sarsa,recoverable,1,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9340c7a97eb9,12,expected_sarsa,recoverable,1,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9cbc67bf9ce5,12,expected_sarsa,recoverable,0.855,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9cbc67bf9ce5,12,expected_sarsa,recoverable,0.855,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9cbc67bf9ce5,12,expected_sarsa,recoverable,0.855,0.75,75000,75000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-9cbc67bf9ce5,12,expected_sarsa,recoverable,0.855,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-ad8bbc73b939,12,expected_sarsa,recoverable,0.845,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-ad8bbc73b939,12,expected_sarsa,recoverable,0.845,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-ad8bbc73b939,12,expected_sarsa,recoverable,0.845,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-ad8bbc73b939,12,expected_sarsa,recoverable,0.845,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-bfef9482d6d0,12,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-bfef9482d6d0,12,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-bfef9482d6d0,12,expected_sarsa,recoverable,0.82,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-bfef9482d6d0,12,expected_sarsa,recoverable,0.82,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-d730c852965b,12,expected_sarsa,recoverable,0.86,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-d730c852965b,12,expected_sarsa,recoverable,0.86,0.5,50000,50000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-d730c852965b,12,expected_sarsa,recoverable,0.86,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-d730c852965b,12,expected_sarsa,recoverable,0.86,1,100000,100000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-ed42d550ec8c,12,expected_sarsa,recoverable,0.805,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s12-ed42d550ec8c,12,expected_sarsa,recoverable,0.805,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-ed42d550ec8c,12,expected_sarsa,recoverable,0.805,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-ed42d550ec8c,12,expected_sarsa,recoverable,0.805,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-f0afd26e745a,12,expected_sarsa,recoverable,0.7,0.25,25000,25000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-f0afd26e745a,12,expected_sarsa,recoverable,0.7,0.5,50000,50000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-f0afd26e745a,12,expected_sarsa,recoverable,0.7,0.75,75000,75000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s12-f0afd26e745a,12,expected_sarsa,recoverable,0.7,1,100000,100000,0,shelter,2,0
recoverable_risky_corridor-expected_sarsa-s13-05612f78d125,13,expected_sarsa,recoverable,0.82,0.25,25000,25000,0,corridor,1,1
recoverable_risky_corridor-expected_sarsa-s13-05612f78d125,13,expected_sarsa,recoverable,0.82,0.5,50000,50000,0,shelter,2,0
