trial_id,seed,agent,hazard_mode,reliability,global_step,choice,greedy_action,corridor_selected,unresolved,start_action_gap,target_epsilon,target_oracle_gap,absolute_gap_error,exact_deployment_regret
recoverable_risky_corridor-expected_sarsa-s13-a813e823cb3c,13,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.128357889809,0.1,0.180979631109,0.0526217412997,0.00057930223572
recoverable_risky_corridor-expected_sarsa-s13-b0901db3b102,13,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0617893644998,0.1,-0.146798251667,0.0850088871673,0.00511759447684
recoverable_risky_corridor-expected_sarsa-s13-b4b7f61f7aa5,13,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.135908562694,0.1,-0.118235099096,0.0176734635973,0.0353998274173
recoverable_risky_corridor-expected_sarsa-s13-bc53443789fd,13,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.157962572932,0.1,-0.264526832747,0.106564259815,0.00894541051558
recoverable_risky_corridor-expected_sarsa-s13-e961ef1e1301,13,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.0674337569881,0.1,-0.196011253092,0.128577496104,0
recoverable_risky_corridor-expected_sarsa-s13-f7c410a0a7de,13,expected_sarsa,recoverable,0.845,100000,corridor,1,1,False,0.0368793902416,0.1,-0.00906807797656,0.0459474682182,0.0579130661575
recoverable_risky_corridor-expected_sarsa-s13-fc7558876d93,13,expected_sarsa,recoverable,0.855,100000,corridor,1,1,False,0.0521417936384,0.1,0.0238588234957,0.0282829701426,0
recoverable_risky_corridor-expected_sarsa-s14-16c170420e9a,14,expected_sarsa,recoverable,0.855,100000,corridor,1,1,False,0.0324621577036,0.1,0.0238588234957,0.00860333420789,0.0303755602514
recoverable_risky_corridor-expected_sarsa-s14-2184f56d6587,14,expected_sarsa,recoverable,0.8,100000,shelter,2,0,False,-0.0632359688135,0.1,-0.146798251667,0.0835622828535,0.0049000543986
recoverable_risky_corridor-expected_sarsa-s14-285aa6cd97a6,14,expected_sarsa,recoverable,0.78,100000,shelter,2,0,False,-0.0765729341753,0.1,-0.196011253092,0.119438318916,0.0100322907528
recoverable_risky_corridor-expected_sarsa-s14-2b239fae7944,14,expected_sarsa,recoverable,0.81,100000,shelter,2,0,False,-0.107800640333,0.1,-0.118235099096,0.0104344587633,0.0197208409811
recoverable_risky_corridor-expected_sarsa-s14-2eb9da56e0fa,14,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.0281460287906,0.1,-0.0880753974699,0.0599293686793,0.0560097129799
recoverable_risky_corridor-expected_sarsa-s14-45520487f025,14,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0880860056732,0.1,0.109429583006,0.0213435773332,0
recoverable_risky_corridor-expected_sarsa-s14-7a2f2020bd6e,14,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.087440381662,0.1,-0.132990346924,0.0455499652624,0.000844716924704
recoverable_risky_corridor-expected_sarsa-s14-7e269a743771,14,expected_sarsa,recoverable,0.84,100000,corridor,1,1,False,0.0585397003088,0.1,-0.025266788294,0.0838064886028,0.0217969698097
recoverable_risky_corridor-expected_sarsa-s14-88aae1cdca05,14,expected_sarsa,recoverable,0.6,100000,shelter,2,0,False,-0.275796384316,0.1,-0.264526832747,0.0112695515693,0.0232322852104
recoverable_risky_corridor-expected_sarsa-s14-97362c073e6e,14,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0230830145891,0.1,0.00729888184311,0.0303818964322,0.175625470954
recoverable_risky_corridor-expected_sarsa-s14-99d7d1deff81,14,expected_sarsa,recoverable,0.9,100000,corridor,1,1,False,0.105659672865,0.1,0.180979631109,0.0753199582434,0.000345434919606
recoverable_risky_corridor-expected_sarsa-s14-afebe577997f,14,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.0393916534026,0.1,0.0406089760621,0.00121732265952,0.0399491414701
recoverable_risky_corridor-expected_sarsa-s14-b2f39382f9e4,14,expected_sarsa,recoverable,0.835,100000,shelter,2,0,False,-0.0137782513529,0.1,-0.0412706073757,0.0274923560228,0.116995786155
