trial_id,agent,seed,hazard_mode,reliability,evaluation_policy_mode,episode_return,success,failure,truncation,truncated_episodes,evaluation_episodes,total_episode_steps,hazard_penalty_steps,realized_corridor,penalty_steps_per_1000
recoverable_risky_corridor-q_learning-s2-83b7cd1d0901,q_learning,2,recoverable,0.79,behavior,6.9152,1,0,0,0,25,402,6,0.16,14.9253731343
recoverable_risky_corridor-q_learning-s2-83b7cd1d0901,q_learning,2,recoverable,0.79,greedy,7.056,1,0,0,0,25,360,4,0.16,11.1111111111
recoverable_risky_corridor-q_learning-s2-869903cea437,q_learning,2,recoverable,0.81,behavior,6.9144,1,0,0,0,25,394,7,0.16,17.7664974619
recoverable_risky_corridor-q_learning-s2-869903cea437,q_learning,2,recoverable,0.81,greedy,7.1176,1,0,0,0,25,351,2,0.16,5.69800569801
recoverable_risky_corridor-q_learning-s2-8b5db0ff4dd0,q_learning,2,recoverable,0.7,behavior,6.6432,1,0,0,0,25,482,10,0.24,20.7468879668
recoverable_risky_corridor-q_learning-s2-8b5db0ff4dd0,q_learning,2,recoverable,0.7,greedy,6.872,1,0,0,0,25,445,3,0.24,6.74157303371
recoverable_risky_corridor-q_learning-s2-a1f83a9bec21,q_learning,2,recoverable,0.86,behavior,6.5712,1,0,0,0,25,312,34,0.88,108.974358974
recoverable_risky_corridor-q_learning-s2-a1f83a9bec21,q_learning,2,recoverable,0.86,greedy,7.0256,1,0,0,0,25,256,18,0.92,70.3125
recoverable_risky_corridor-q_learning-s2-ada0ff2b83b2,q_learning,2,recoverable,0.6,behavior,6.4176,1,0,0,0,25,626,4,0.28,6.38977635783
recoverable_risky_corridor-q_learning-s2-ada0ff2b83b2,q_learning,2,recoverable,0.6,greedy,6.5504,1,0,0,0,25,554,6,0.28,10.8303249097
recoverable_risky_corridor-q_learning-s2-bf788e583ccc,q_learning,2,recoverable,0.845,behavior,6.36,1,0,0,0,25,325,43,0.88,132.307692308
recoverable_risky_corridor-q_learning-s2-bf788e583ccc,q_learning,2,recoverable,0.845,greedy,6.92,1,0,0,0,25,275,21,0.88,76.3636363636
recoverable_risky_corridor-q_learning-s2-ca6fb81c12a7,q_learning,2,recoverable,0.835,behavior,6.2816,1,0,0,0,25,341,45,0.88,131.964809384
recoverable_risky_corridor-q_learning-s2-ca6fb81c12a7,q_learning,2,recoverable,0.835,greedy,6.8208,1,0,0,0,25,283,25,0.88,88.3392226148
recoverable_risky_corridor-q_learning-s2-cbef930d2883,q_learning,2,recoverable,0.825,behavior,6.2768,1,0,0,0,25,343,45,0.88,131.195335277
recoverable_risky_corridor-q_learning-s2-cbef930d2883,q_learning,2,recoverable,0.825,greedy,6.816,1,0,0,0,25,285,25,0.88,87.7192982456
recoverable_risky_corridor-q_learning-s2-e250120f5f5d,q_learning,2,recoverable,0.9,behavior,6.808,1,0,0,0,25,280,26,1,92.8571428571
recoverable_risky_corridor-q_learning-s2-e250120f5f5d,q_learning,2,recoverable,0.9,greedy,7.176,1,0,0,0,25,235,13,1,55.3191489362
recoverable_risky_corridor-q_learning-s2-e8aab94864a6,q_learning,2,recoverable,0.78,behavior,6.784,1,0,0,0,25,415,11,0.24,26.5060240964
recoverable_risky_corridor-q_learning-s2-e8aab94864a6,q_learning,2,recoverable,0.78,greedy,6.9992,1,0,0,0,25,367,6,0.24,16.348773842
recoverable_risky_corridor-q_learning-s3-08d2a541256a,q_learning,3,recoverable,1,behavior,7.1936,1,0,0,0,25,236,12,1,50.8474576271
recoverable_risky_corridor-q_learning-s3-08d2a541256a,q_learning,3,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-q_learning-s3-0ba0516b693c,q_learning,3,recoverable,0.845,behavior,6.484,1,0,0,0,25,315,38,0.88,120.634920635
recoverable_risky_corridor-q_learning-s3-0ba0516b693c,q_learning,3,recoverable,0.845,greedy,6.9712,1,0,0,0,25,262,20,0.92,76.3358778626
recoverable_risky_corridor-q_learning-s3-12d242862aec,q_learning,3,recoverable,0.825,behavior,6.4944,1,0,0,0,25,344,34,0.88,98.8372093023
recoverable_risky_corridor-q_learning-s3-12d242862aec,q_learning,3,recoverable,0.825,greedy,6.8232,1,0,0,0,25,282,25,0.92,88.6524822695
recoverable_risky_corridor-q_learning-s3-1d1b14c9bda4,q_learning,3,recoverable,0.835,behavior,6.496,1,0,0,0,25,335,35,0.88,104.47761194
recoverable_risky_corridor-q_learning-s3-1d1b14c9bda4,q_learning,3,recoverable,0.835,greedy,6.9072,1,0,0,0,25,272,22,0.92,80.8823529412
recoverable_risky_corridor-q_learning-s3-4743e67e0344,q_learning,3,recoverable,0.86,behavior,6.576,1,0,0,0,25,310,34,0.92,109.677419355
recoverable_risky_corridor-q_learning-s3-4743e67e0344,q_learning,3,recoverable,0.86,greedy,6.944,1,0,0,0,25,265,21,0.96,79.2452830189
recoverable_risky_corridor-q_learning-s3-5e4bafe7a1b7,q_learning,3,recoverable,0.84,behavior,6.5616,1,0,0,0,25,316,34,0.88,107.594936709
recoverable_risky_corridor-q_learning-s3-5e4bafe7a1b7,q_learning,3,recoverable,0.84,greedy,6.9568,1,0,0,0,25,268,20,0.92,74.6268656716
recoverable_risky_corridor-q_learning-s3-9492c3701109,q_learning,3,recoverable,0.85,behavior,6.5464,1,0,0,0,25,314,35,0.92,111.464968153
recoverable_risky_corridor-q_learning-s3-9492c3701109,q_learning,3,recoverable,0.85,greedy,6.9144,1,0,0,0,25,269,22,0.96,81.7843866171
recoverable_risky_corridor-q_learning-s3-a1d98ed76bad,q_learning,3,recoverable,0.82,behavior,6.8864,1,0,0,0,25,389,9,0.16,23.1362467866
recoverable_risky_corridor-q_learning-s3-a1d98ed76bad,q_learning,3,recoverable,0.82,greedy,7.1384,1,0,0,0,25,359,0,0.08,0
recoverable_risky_corridor-q_learning-s3-bb758883208e,q_learning,3,recoverable,0.805,behavior,6.8432,1,0,0,0,25,407,9,0.12,22.113022113
recoverable_risky_corridor-q_learning-s3-bb758883208e,q_learning,3,recoverable,0.805,greedy,7.124,1,0,0,0,25,365,0,0.04,0
recoverable_risky_corridor-q_learning-s3-c5a84a5517b7,q_learning,3,recoverable,0.88,behavior,6.704,1,0,0,0,25,290,30,0.92,103.448275862
recoverable_risky_corridor-q_learning-s3-c5a84a5517b7,q_learning,3,recoverable,0.88,greedy,7.0824,1,0,0,0,25,249,16,0.96,64.2570281124
recoverable_risky_corridor-q_learning-s3-c9d368f9cc88,q_learning,3,recoverable,0.8,behavior,6.8408,1,0,0,0,25,408,9,0.12,22.0588235294
recoverable_risky_corridor-q_learning-s3-c9d368f9cc88,q_learning,3,recoverable,0.8,greedy,7.1216,1,0,0,0,25,366,0,0.04,0
recoverable_risky_corridor-q_learning-s3-cc48bb8507b3,q_learning,3,recoverable,0.78,behavior,6.796,1,0,0,0,25,410,11,0.16,26.8292682927
recoverable_risky_corridor-q_learning-s3-cc48bb8507b3,q_learning,3,recoverable,0.78,greedy,7.112,1,0,0,0,25,370,0,0.08,0
recoverable_risky_corridor-q_learning-s3-d067a3a7719b,q_learning,3,recoverable,0.6,behavior,6.3896,1,0,0,0,25,621,6,0.24,9.66183574879
recoverable_risky_corridor-q_learning-s3-d067a3a7719b,q_learning,3,recoverable,0.6,greedy,6.4768,1,0,0,0,25,543,11,0.24,20.2578268877
recoverable_risky_corridor-q_learning-s3-e3bb6c836e0f,q_learning,3,recoverable,0.9,behavior,6.7008,1,0,0,0,25,283,31,1,109.540636042
recoverable_risky_corridor-q_learning-s3-e3bb6c836e0f,q_learning,3,recoverable,0.9,greedy,7.1016,1,0,0,0,25,241,16,1,66.3900414938
recoverable_risky_corridor-q_learning-s3-ec284c8294f1,q_learning,3,recoverable,0.7,behavior,6.556,1,0,0,0,25,510,11,0.16,21.568627451
recoverable_risky_corridor-q_learning-s3-ec284c8294f1,q_learning,3,recoverable,0.7,greedy,6.9272,1,0,0,0,25,447,0,0.08,0
recoverable_risky_corridor-q_learning-s3-f4cf564d6191,q_learning,3,recoverable,0.79,behavior,6.784,1,0,0,0,25,415,11,0.12,26.5060240964
recoverable_risky_corridor-q_learning-s3-f4cf564d6191,q_learning,3,recoverable,0.79,greedy,7.1144,1,0,0,0,25,369,0,0.04,0
recoverable_risky_corridor-q_learning-s3-f7e98bcc6fe0,q_learning,3,recoverable,0.81,behavior,6.4344,1,0,0,0,25,344,37,0.88,107.558139535
recoverable_risky_corridor-q_learning-s3-f7e98bcc6fe0,q_learning,3,recoverable,0.81,greedy,6.7312,1,0,0,0,25,287,29,0.88,101.045296167
recoverable_risky_corridor-q_learning-s3-f81564d0175d,q_learning,3,recoverable,0.855,behavior,6.576,1,0,0,0,25,310,34,0.92,109.677419355
recoverable_risky_corridor-q_learning-s3-f81564d0175d,q_learning,3,recoverable,0.855,greedy,6.944,1,0,0,0,25,265,21,0.96,79.2452830189
recoverable_risky_corridor-q_learning-s4-072a03e9082c,q_learning,4,recoverable,1,behavior,7.2264,1,0,0,0,25,239,10,1,41.8410041841
recoverable_risky_corridor-q_learning-s4-072a03e9082c,q_learning,4,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-q_learning-s4-11b1867d5da5,q_learning,4,recoverable,0.86,behavior,6.556,1,0,0,0,25,310,35,1,112.903225806
recoverable_risky_corridor-q_learning-s4-11b1867d5da5,q_learning,4,recoverable,0.86,greedy,6.944,1,0,0,0,25,265,21,1,79.2452830189
recoverable_risky_corridor-q_learning-s4-1cdfdd0c3cab,q_learning,4,recoverable,0.845,behavior,6.648,1,0,0,0,25,330,28,0.96,84.8484848485
recoverable_risky_corridor-q_learning-s4-1cdfdd0c3cab,q_learning,4,recoverable,0.845,greedy,6.8424,1,0,0,0,25,274,25,1,91.2408759124
recoverable_risky_corridor-q_learning-s4-33e4676f15f6,q_learning,4,recoverable,0.6,behavior,6.4968,1,0,0,0,25,593,4,0.36,6.74536256324
recoverable_risky_corridor-q_learning-s4-33e4676f15f6,q_learning,4,recoverable,0.6,greedy,6.6696,1,0,0,0,25,546,1,0.28,1.8315018315
recoverable_risky_corridor-q_learning-s4-59efe24dd7f3,q_learning,4,recoverable,0.88,behavior,6.628,1,0,0,0,25,305,32,1,104.918032787
recoverable_risky_corridor-q_learning-s4-59efe24dd7f3,q_learning,4,recoverable,0.88,greedy,7.1104,1,0,0,0,25,254,14,1,55.1181102362
recoverable_risky_corridor-q_learning-s4-6ef5fd93f0f6,q_learning,4,recoverable,0.82,behavior,6.4696,1,0,0,0,25,346,35,0.92,101.156069364
recoverable_risky_corridor-q_learning-s4-6ef5fd93f0f6,q_learning,4,recoverable,0.82,greedy,6.6464,1,0,0,0,25,289,33,0.96,114.186851211
recoverable_risky_corridor-q_learning-s4-719e02008b31,q_learning,4,recoverable,0.8,behavior,6.6752,1,0,0,0,25,402,18,0.28,44.776119403
recoverable_risky_corridor-q_learning-s4-719e02008b31,q_learning,4,recoverable,0.8,greedy,6.8576,1,0,0,0,25,376,12,0.16,31.914893617
recoverable_risky_corridor-q_learning-s4-72e1ed7c4d8d,q_learning,4,recoverable,0.7,behavior,6.7128,1,0,0,0,25,528,1,0.28,1.89393939394
recoverable_risky_corridor-q_learning-s4-72e1ed7c4d8d,q_learning,4,recoverable,0.7,greedy,6.8504,1,0,0,0,25,479,0,0.2,0
recoverable_risky_corridor-q_learning-s4-77a8390fafbf,q_learning,4,recoverable,0.855,behavior,6.6744,1,0,0,0,25,319,28,0.96,87.7742946708
recoverable_risky_corridor-q_learning-s4-77a8390fafbf,q_learning,4,recoverable,0.855,greedy,6.8424,1,0,0,0,25,274,25,1,91.2408759124
recoverable_risky_corridor-q_learning-s4-7ddec3037ae1,q_learning,4,recoverable,0.79,behavior,6.6016,1,0,0,0,25,416,20,0.28,48.0769230769
recoverable_risky_corridor-q_learning-s4-7ddec3037ae1,q_learning,4,recoverable,0.79,greedy,6.8192,1,0,0,0,25,392,12,0.16,30.612244898
recoverable_risky_corridor-q_learning-s4-a3ac1576f605,q_learning,4,recoverable,0.835,behavior,6.7616,1,0,0,0,25,341,21,0.92,61.5835777126
recoverable_risky_corridor-q_learning-s4-a3ac1576f605,q_learning,4,recoverable,0.835,greedy,6.8104,1,0,0,0,25,304,23,0.96,75.6578947368
recoverable_risky_corridor-q_learning-s4-b04639a97829,q_learning,4,recoverable,0.9,behavior,6.6544,1,0,0,0,25,294,32,1,108.843537415
recoverable_risky_corridor-q_learning-s4-b04639a97829,q_learning,4,recoverable,0.9,greedy,7.1696,1,0,0,0,25,246,12,1,48.7804878049
recoverable_risky_corridor-q_learning-s4-b42499435106,q_learning,4,recoverable,0.825,behavior,6.684,1,0,0,0,25,340,25,0.92,73.5294117647
recoverable_risky_corridor-q_learning-s4-b42499435106,q_learning,4,recoverable,0.825,greedy,6.8088,1,0,0,0,25,288,25,0.96,86.8055555556
recoverable_risky_corridor-q_learning-s4-b81fb82d2995,q_learning,4,recoverable,0.84,behavior,6.6552,1,0,0,0,25,327,28,1,85.626911315
recoverable_risky_corridor-q_learning-s4-b81fb82d2995,q_learning,4,recoverable,0.84,greedy,6.812,1,0,0,0,25,295,24,1,81.3559322034
recoverable_risky_corridor-q_learning-s4-d39bcc6ac0ce,q_learning,4,recoverable,0.805,behavior,6.6504,1,0,0,0,25,404,19,0.28,47.0297029703
recoverable_risky_corridor-q_learning-s4-d39bcc6ac0ce,q_learning,4,recoverable,0.805,greedy,6.8624,1,0,0,0,25,374,12,0.16,32.0855614973
recoverable_risky_corridor-q_learning-s4-dece53437b8d,q_learning,4,recoverable,0.81,behavior,6.6456,1,0,0,0,25,406,19,0.28,46.7980295567
recoverable_risky_corridor-q_learning-s4-dece53437b8d,q_learning,4,recoverable,0.81,greedy,6.88,1,0,0,0,25,375,11,0.16,29.3333333333
recoverable_risky_corridor-q_learning-s4-e506238d791e,q_learning,4,recoverable,0.78,behavior,6.5216,1,0,0,0,25,416,24,0.28,57.6923076923
recoverable_risky_corridor-q_learning-s4-e506238d791e,q_learning,4,recoverable,0.78,greedy,6.8112,1,0,0,0,25,387,13,0.16,33.5917312661
recoverable_risky_corridor-q_learning-s4-e7a141703fd1,q_learning,4,recoverable,0.85,behavior,6.58,1,0,0,0,25,325,32,1,98.4615384615
recoverable_risky_corridor-q_learning-s4-e7a141703fd1,q_learning,4,recoverable,0.85,greedy,6.8424,1,0,0,0,25,274,25,1,91.2408759124
recoverable_risky_corridor-q_learning-s5-0a33f351f1b2,q_learning,5,recoverable,1,behavior,7.3696,1,0,0,0,25,221,5,1,22.6244343891
recoverable_risky_corridor-q_learning-s5-0a33f351f1b2,q_learning,5,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-q_learning-s5-1d3ebe4db961,q_learning,5,recoverable,0.86,behavior,6.5512,1,0,0,0,25,312,35,0.88,112.179487179
recoverable_risky_corridor-q_learning-s5-1d3ebe4db961,q_learning,5,recoverable,0.86,greedy,6.8136,1,0,0,0,25,286,25,0.88,87.4125874126
recoverable_risky_corridor-q_learning-s5-212c776da911,q_learning,5,recoverable,0.82,behavior,6.4296,1,0,0,0,25,346,37,0.88,106.936416185
recoverable_risky_corridor-q_learning-s5-212c776da911,q_learning,5,recoverable,0.82,greedy,6.7536,1,0,0,0,25,311,25,0.88,80.38585209
recoverable_risky_corridor-q_learning-s5-392f7822137f,q_learning,5,recoverable,0.9,behavior,6.8336,1,0,0,0,25,286,24,1,83.9160839161
recoverable_risky_corridor-q_learning-s5-392f7822137f,q_learning,5,recoverable,0.9,greedy,7.0384,1,0,0,0,25,259,17,1,65.6370656371
recoverable_risky_corridor-q_learning-s5-41ea3dab1965,q_learning,5,recoverable,0.8,behavior,6.9496,1,0,0,0,25,396,5,0.12,12.6262626263
recoverable_risky_corridor-q_learning-s5-41ea3dab1965,q_learning,5,recoverable,0.8,greedy,7.0656,1,0,0,0,25,381,1,0.04,2.62467191601
recoverable_risky_corridor-q_learning-s5-444aa7f9ae2f,q_learning,5,recoverable,0.85,behavior,6.4896,1,0,0,0,25,321,37,0.88,115.264797508
recoverable_risky_corridor-q_learning-s5-444aa7f9ae2f,q_learning,5,recoverable,0.85,greedy,6.8096,1,0,0,0,25,296,24,0.88,81.0810810811
recoverable_risky_corridor-q_learning-s5-4bed6b4bd4c4,q_learning,5,recoverable,0.855,behavior,6.5816,1,0,0,0,25,316,33,0.88,104.430379747
recoverable_risky_corridor-q_learning-s5-4bed6b4bd4c4,q_learning,5,recoverable,0.855,greedy,6.844,1,0,0,0,25,290,23,0.88,79.3103448276
recoverable_risky_corridor-q_learning-s5-52283776dff5,q_learning,5,recoverable,0.6,behavior,6.3752,1,0,0,0,25,652,3,0.32,4.60122699387
recoverable_risky_corridor-q_learning-s5-52283776dff5,q_learning,5,recoverable,0.6,greedy,6.5376,1,0,0,0,25,601,1,0.32,1.66389351082
recoverable_risky_corridor-q_learning-s5-5db642216f4d,q_learning,5,recoverable,0.845,behavior,6.5,1,0,0,0,25,325,36,0.88,110.769230769
recoverable_risky_corridor-q_learning-s5-5db642216f4d,q_learning,5,recoverable,0.845,greedy,6.7872,1,0,0,0,25,297,25,0.88,84.1750841751
recoverable_risky_corridor-q_learning-s5-606654cfd51e,q_learning,5,recoverable,0.88,behavior,6.6952,1,0,0,0,25,302,29,0.92,96.0264900662
recoverable_risky_corridor-q_learning-s5-606654cfd51e,q_learning,5,recoverable,0.88,greedy,6.94,1,0,0,0,25,275,20,0.92,72.7272727273
recoverable_risky_corridor-q_learning-s5-6c895b0da328,q_learning,5,recoverable,0.84,behavior,6.4792,1,0,0,0,25,342,35,0.88,102.339181287
recoverable_risky_corridor-q_learning-s5-6c895b0da328,q_learning,5,recoverable,0.84,greedy,6.776,1,0,0,0,25,310,24,0.88,77.4193548387
recoverable_risky_corridor-q_learning-s5-9038c3087b50,q_learning,5,recoverable,0.7,behavior,6.776,1,0,0,0,25,510,0,0.2,0
recoverable_risky_corridor-q_learning-s5-9038c3087b50,q_learning,5,recoverable,0.7,greedy,6.8768,1,0,0,0,25,468,0,0.16,0
recoverable_risky_corridor-q_learning-s5-a77a637a48ac,q_learning,5,recoverable,0.825,behavior,6.4968,1,0,0,0,25,343,34,0.88,99.1253644315
recoverable_risky_corridor-q_learning-s5-a77a637a48ac,q_learning,5,recoverable,0.825,greedy,6.836,1,0,0,0,25,310,21,0.88,67.7419354839
recoverable_risky_corridor-q_learning-s5-ac913c38bfd9,q_learning,5,recoverable,0.835,behavior,6.452,1,0,0,0,25,345,36,0.88,104.347826087
recoverable_risky_corridor-q_learning-s5-ac913c38bfd9,q_learning,5,recoverable,0.835,greedy,6.776,1,0,0,0,25,310,24,0.88,77.4193548387
recoverable_risky_corridor-q_learning-s5-b6a4924e75dd,q_learning,5,recoverable,0.805,behavior,6.9296,1,0,0,0,25,396,6,0.12,15.1515151515
recoverable_risky_corridor-q_learning-s5-b6a4924e75dd,q_learning,5,recoverable,0.805,greedy,7.0432,1,0,0,0,25,382,2,0.04,5.23560209424
recoverable_risky_corridor-q_learning-s5-b76c1e5c18b6,q_learning,5,recoverable,0.79,behavior,6.988,1,0,0,0,25,405,2,0.08,4.93827160494
recoverable_risky_corridor-q_learning-s5-b76c1e5c18b6,q_learning,5,recoverable,0.79,greedy,7.0632,1,0,0,0,25,382,1,0.04,2.61780104712
recoverable_risky_corridor-q_learning-s5-d0801fcd7a7d,q_learning,5,recoverable,0.78,behavior,6.8784,1,0,0,0,25,409,7,0.08,17.1149144254
recoverable_risky_corridor-q_learning-s5-d0801fcd7a7d,q_learning,5,recoverable,0.78,greedy,6.9768,1,0,0,0,25,393,4,0.04,10.1781170483
recoverable_risky_corridor-q_learning-s5-d3846a1078b4,q_learning,5,recoverable,0.81,behavior,6.9424,1,0,0,0,25,399,5,0.12,12.5313283208
recoverable_risky_corridor-q_learning-s5-d3846a1078b4,q_learning,5,recoverable,0.81,greedy,7.0704,1,0,0,0,25,379,1,0.04,2.63852242744
recoverable_risky_corridor-q_learning-s6-06519cea2b01,q_learning,6,recoverable,0.8,behavior,6.8976,1,0,0,0,25,426,4,0.08,9.3896713615
recoverable_risky_corridor-q_learning-s6-06519cea2b01,q_learning,6,recoverable,0.8,greedy,7.056,1,0,0,0,25,385,1,0.04,2.5974025974
recoverable_risky_corridor-q_learning-s6-08abe410f82d,q_learning,6,recoverable,0.805,behavior,6.948,1,0,0,0,25,430,1,0.08,2.32558139535
recoverable_risky_corridor-q_learning-s6-08abe410f82d,q_learning,6,recoverable,0.805,greedy,7.056,1,0,0,0,25,385,1,0.04,2.5974025974
recoverable_risky_corridor-q_learning-s6-0dd18f8baf4d,q_learning,6,recoverable,0.6,behavior,6.328,1,0,0,0,25,605,11,0.36,18.1818181818
recoverable_risky_corridor-q_learning-s6-0dd18f8baf4d,q_learning,6,recoverable,0.6,greedy,6.6272,1,0,0,0,25,572,0,0.28,0
recoverable_risky_corridor-q_learning-s6-21fcd2bed90b,q_learning,6,recoverable,0.85,behavior,6.7288,1,0,0,0,25,313,26,0.92,83.0670926518
recoverable_risky_corridor-q_learning-s6-21fcd2bed90b,q_learning,6,recoverable,0.85,greedy,6.8232,1,0,0,0,25,282,25,0.92,88.6524822695
recoverable_risky_corridor-q_learning-s6-226fa56b3433,q_learning,6,recoverable,0.825,behavior,6.9536,1,0,0,0,25,411,3,0.08,7.29927007299
recoverable_risky_corridor-q_learning-s6-226fa56b3433,q_learning,6,recoverable,0.825,greedy,7.092,1,0,0,0,25,370,1,0.04,2.7027027027
recoverable_risky_corridor-q_learning-s6-35a29983bfa0,q_learning,6,recoverable,0.84,behavior,6.7288,1,0,0,0,25,313,26,0.92,83.0670926518
recoverable_risky_corridor-q_learning-s6-35a29983bfa0,q_learning,6,recoverable,0.84,greedy,6.8232,1,0,0,0,25,282,25,0.92,88.6524822695
recoverable_risky_corridor-q_learning-s6-459467980471,q_learning,6,recoverable,0.81,behavior,6.92,1,0,0,0,25,425,3,0.08,7.05882352941
recoverable_risky_corridor-q_learning-s6-459467980471,q_learning,6,recoverable,0.81,greedy,7.0608,1,0,0,0,25,383,1,0.04,2.61096605744
recoverable_risky_corridor-q_learning-s6-5bbf36697090,q_learning,6,recoverable,0.86,behavior,6.8232,1,0,0,0,25,307,22,0.92,71.661237785
recoverable_risky_corridor-q_learning-s6-5bbf36697090,q_learning,6,recoverable,0.86,greedy,6.9176,1,0,0,0,25,276,21,0.92,76.0869565217
recoverable_risky_corridor-q_learning-s6-5fac96ee6764,q_learning,6,recoverable,0.88,behavior,6.8648,1,0,0,0,25,298,21,0.92,70.4697986577
recoverable_risky_corridor-q_learning-s6-5fac96ee6764,q_learning,6,recoverable,0.88,greedy,7.032,1,0,0,0,25,270,16,0.92,59.2592592593
recoverable_risky_corridor-q_learning-s6-671d96f55421,q_learning,6,recoverable,0.855,behavior,6.7536,1,0,0,0,25,311,25,0.92,80.38585209
recoverable_risky_corridor-q_learning-s6-671d96f55421,q_learning,6,recoverable,0.855,greedy,6.848,1,0,0,0,25,280,24,0.92,85.7142857143
recoverable_risky_corridor-q_learning-s6-87301f55cfa8,q_learning,6,recoverable,0.9,behavior,6.784,1,0,0,0,25,290,26,0.92,89.6551724138
recoverable_risky_corridor-q_learning-s6-87301f55cfa8,q_learning,6,recoverable,0.9,greedy,7.068,1,0,0,0,25,255,16,0.92,62.7450980392
recoverable_risky_corridor-q_learning-s6-8db1605b2861,q_learning,6,recoverable,0.79,behavior,6.9,1,0,0,0,25,425,4,0.08,9.41176470588
recoverable_risky_corridor-q_learning-s6-8db1605b2861,q_learning,6,recoverable,0.79,greedy,7.0464,1,0,0,0,25,389,1,0.04,2.5706940874
recoverable_risky_corridor-q_learning-s6-9beada0a171a,q_learning,6,recoverable,0.845,behavior,6.7288,1,0,0,0,25,313,26,0.92,83.0670926518
recoverable_risky_corridor-q_learning-s6-9beada0a171a,q_learning,6,recoverable,0.845,greedy,6.8232,1,0,0,0,25,282,25,0.92,88.6524822695
recoverable_risky_corridor-q_learning-s6-a6748a8619dd,q_learning,6,recoverable,1,behavior,7.2288,1,0,0,0,25,238,10,1,42.0168067227
recoverable_risky_corridor-q_learning-s6-a6748a8619dd,q_learning,6,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-q_learning-s6-a95d5de650dd,q_learning,6,recoverable,0.82,behavior,6.9368,1,0,0,0,25,418,3,0.08,7.17703349282
recoverable_risky_corridor-q_learning-s6-a95d5de650dd,q_learning,6,recoverable,0.82,greedy,7.08,1,0,0,0,25,375,1,0.04,2.66666666667
recoverable_risky_corridor-q_learning-s6-d68f904be2b7,q_learning,6,recoverable,0.835,behavior,6.8856,1,0,0,0,25,406,7,0.12,17.2413793103
recoverable_risky_corridor-q_learning-s6-d68f904be2b7,q_learning,6,recoverable,0.835,greedy,7.0456,1,0,0,0,25,356,5,0.12,14.0449438202
recoverable_risky_corridor-q_learning-s6-f2efa7897bfc,q_learning,6,recoverable,0.7,behavior,6.764,1,0,0,0,25,515,0,0.32,0
recoverable_risky_corridor-q_learning-s6-f2efa7897bfc,q_learning,6,recoverable,0.7,greedy,6.9128,1,0,0,0,25,453,0,0.24,0
recoverable_risky_corridor-q_learning-s6-fa1a756a6425,q_learning,6,recoverable,0.78,behavior,6.876,1,0,0,0,25,435,4,0.08,9.19540229885
recoverable_risky_corridor-q_learning-s6-fa1a756a6425,q_learning,6,recoverable,0.78,greedy,7.0248,1,0,0,0,25,398,1,0.04,2.51256281407
recoverable_risky_corridor-q_learning-s7-0440c544d1ba,q_learning,7,recoverable,0.81,behavior,6.8496,1,0,0,0,25,396,10,0.24,25.2525252525
recoverable_risky_corridor-q_learning-s7-0440c544d1ba,q_learning,7,recoverable,0.81,greedy,7.0536,1,0,0,0,25,361,4,0.16,11.08033241
recoverable_risky_corridor-q_learning-s7-1710ceac9dce,q_learning,7,recoverable,1,behavior,7.4488,1,0,0,0,25,213,2,1,9.3896713615
recoverable_risky_corridor-q_learning-s7-1710ceac9dce,q_learning,7,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-q_learning-s7-1ca93947b067,q_learning,7,recoverable,0.805,behavior,6.8744,1,0,0,0,25,394,9,0.24,22.8426395939
recoverable_risky_corridor-q_learning-s7-1ca93947b067,q_learning,7,recoverable,0.805,greedy,7.0536,1,0,0,0,25,361,4,0.16,11.08033241
recoverable_risky_corridor-q_learning-s7-2a97f968783c,q_learning,7,recoverable,0.7,behavior,6.788,1,0,0,0,25,480,3,0.24,6.25
recoverable_risky_corridor-q_learning-s7-2a97f968783c,q_learning,7,recoverable,0.7,greedy,6.8112,1,0,0,0,25,437,7,0.12,16.0183066362
recoverable_risky_corridor-q_learning-s7-3806c86b9517,q_learning,7,recoverable,0.88,behavior,6.88,1,0,0,0,25,275,23,0.96,83.6363636364
recoverable_risky_corridor-q_learning-s7-3806c86b9517,q_learning,7,recoverable,0.88,greedy,7.0376,1,0,0,0,25,251,18,0.96,71.7131474104
recoverable_risky_corridor-q_learning-s7-3ce263339e31,q_learning,7,recoverable,0.835,behavior,7.0464,1,0,0,0,25,364,4,0.16,10.989010989
recoverable_risky_corridor-q_learning-s7-3ce263339e31,q_learning,7,recoverable,0.835,greedy,7.092,1,0,0,0,25,345,4,0.12,11.5942028986
recoverable_risky_corridor-q_learning-s7-422a09a17cb5,q_learning,7,recoverable,0.845,behavior,6.6576,1,0,0,0,25,301,31,0.92,102.990033223
recoverable_risky_corridor-q_learning-s7-422a09a17cb5,q_learning,7,recoverable,0.845,greedy,6.8088,1,0,0,0,25,263,28,0.96,106.463878327
recoverable_risky_corridor-q_learning-s7-6b2fd12d4a06,q_learning,7,recoverable,0.79,behavior,6.688,1,0,0,0,25,405,17,0.28,41.975308642
